Store 02;Customer 1810;32786;Movies;16/06/2005 11:03;3;65,8;3870
Store 01;Customer 1195;42129;Books;22/11/2005 15:23;3;96,2;3871
Store 15;Customer 1162;78056;Electronics;05/06/2005 06:40;5;62,5;3872
Store 10;Customer 657;48606;Home/Garden;20/10/2006 12:12;9;68,3;3873
Store 06;Customer 52;77940;Toys;19/10/2005 18:06;5;89,6;3874
Store 14;Customer 135;46491;Health;30/04/2007 03:07;1;24;3875
Store 07;Customer 968;76417;Electronics;29/03/2007 17:43;4;27,9;3876
Store 09;Customer 1679;12177;Home/Garden;24/06/2005 14:52;1;30,1;3877
Store 03;Customer 213;53474;Sports;28/09/2006 07:24;4;77,6;3878
Store 08;Customer 1280;12640;Toys;13/01/2008 14:36;8;26,7;3879
Store 14;Customer 441;92704;Toys;16/05/2008 17:42;2;44,4;3880
Store 06;Customer 711;86121;Home/Garden;09/01/2008 21:55;5;98;3881
Store 03;Customer 1707;65082;Sports;14/05/2007 03:10;8;71;3882
Store 04;Customer 1144;52629;Clothing;30/01/2006 21:39;7;22,6;3883
Store 11;Customer 378;70897;Electronics;11/05/2005 20:02;4;76,5;3884
Store 02;Customer 203;89421;Movies;24/06/2006 13:41;4;92,5;3885
Store 04;Customer 1024;33008;Electronics;22/01/2006 10:25;1;89,2;3886
Store 02;Customer 1385;47475;Sports;07/07/2005 20:42;4;76;3887
Store 03;Customer 964;38694;Sports;28/11/2006 22:53;7;55,2;3888
Store 01;Customer 1189;24131;Electronics;18/08/2006 05:13;9;74,3;3889
Store 07;Customer 1907;34208;Movies;22/08/2006 12:31;7;59,9;3890
Store 07;Customer 986;87421;Sports;26/03/2008 16:27;7;73,5;3891
Store 09;Customer 1435;17307;Electronics;22/09/2008 12:15;4;37,4;3892
Store 14;Customer 1694;87734;Home/Garden;27/06/2008 22:12;1;44,9;3893
Store 15;Customer 988;49053;Electronics;20/11/2005 01:19;6;94,5;3894
Store 07;Customer 1086;90541;Health;12/08/2005 01:38;8;78,1;3895
Store 10;Customer 319;38419;Clothing;20/04/2005 06:13;7;45,6;3896
Store 12;Customer 764;11161;Sports;30/08/2006 20:13;6;82,6;3897
Store 15;Customer 1629;49721;Home/Garden;21/06/2005 09:56;7;71,9;3898
Store 01;Customer 1339;34999;Home/Garden;09/10/2005 14:30;3;81,9;3899
Store 12;Customer 1952;34690;Toys;12/08/2005 09:16;3;17,6;3900
Store 08;Customer 391;86885;Sports;11/12/2006 12:01;5;14,3;3901
Store 05;Customer 1683;74417;Health;12/05/2007 10:16;3;55;3902
Store 15;Customer 1491;43902;Home/Garden;12/06/2005 12:36;7;89,7;3903
Store 01;Customer 1022;13623;Movies;15/04/2007 06:25;9;57,9;3904
Store 12;Customer 615;62462;Health;26/05/2005 19:24;6;43,5;3905
Store 12;Customer 1851;56116;Sports;24/10/2005 00:52;6;62,9;3906
Store 12;Customer 1842;89028;Electronics;01/05/2008 15:53;7;44,1;3907
Store 07;Customer 1774;91557;Toys;03/12/2007 09:58;7;65;3908
Store 13;Customer 1117;14019;Electronics;13/07/2008 16:40;9;41,8;3909
Store 14;Customer 1777;10511;Books;14/09/2006 21:46;9;73,1;3910
Store 11;Customer 1460;34124;Clothing;11/07/2008 16:19;7;29,2;3911
Store 06;Customer 152;89903;Electronics;05/07/2006 22:27;3;14,2;3912
Store 11;Customer 541;90243;Sports;01/10/2007 10:40;5;26,9;3913
Store 06;Customer 19;22151;Home/Garden;24/12/2006 10:42;1;23,1;3914
Store 03;Customer 1825;39803;Toys;09/12/2007 05:34;1;11,8;3915
Store 10;Customer 797;79085;Movies;31/05/2008 08:17;7;38,5;3916
Store 08;Customer 356;63500;Clothing;05/03/2007 09:47;4;68,9;3917
Store 08;Customer 851;66931;Books;28/11/2007 07:38;1;14;3918
Store 11;Customer 88;37853;Health;24/08/2008 00:38;9;52,4;3919
Store 07;Customer 1781;14366;Sports;01/03/2005 21:00;8;83,2;3920
Store 15;Customer 1547;55551;Health;13/10/2008 00:23;9;40,8;3921
Store 01;Customer 795;16165;Movies;05/08/2006 03:37;1;91,6;3922
Store 12;Customer 21;85252;Sports;22/10/2008 01:18;8;38,2;3923
Store 01;Customer 1158;47308;Sports;16/08/2007 18:56;2;63,8;3924
Store 05;Customer 1400;42367;Movies;15/09/2007 23:24;7;24,1;3925
Store 10;Customer 1307;64452;Toys;31/03/2007 07:15;3;24,9;3926
Store 13;Customer 1183;35002;Electronics;29/03/2005 19:00;8;76,8;3927
Store 04;Customer 32;69222;Home/Garden;26/10/2007 11:26;1;28,5;3928
Store 10;Customer 1436;63240;Health;13/08/2007 17:53;2;51;3929
Store 15;Customer 1597;83225;Sports;18/05/2006 19:19;7;44,6;3930
Store 01;Customer 1138;63622;Movies;12/05/2007 13:41;3;19,8;3931
Store 09;Customer 1205;21614;Movies;30/07/2007 11:34;3;42,2;3932
Store 05;Customer 14;29931;Books;20/10/2007 10:19;2;42,5;3933
Store 07;Customer 489;10164;Movies;28/02/2005 23:58;8;51,5;3934
Store 06;Customer 373;34365;Toys;24/01/2008 13:10;1;68,9;3935
Store 06;Customer 597;61838;Toys;25/07/2005 23:59;7;39,7;3936
Store 06;Customer 675;85783;Health;13/11/2005 00:35;5;57,3;3937
Store 13;Customer 804;23978;Health;28/01/2006 21:16;4;75,4;3938
Store 02;Customer 1033;36704;Home/Garden;27/01/2006 12:38;1;31,3;3939
Store 15;Customer 55;69017;Sports;17/10/2007 18:27;4;90,2;3940
Store 02;Customer 1368;32499;Books;01/08/2007 18:36;3;18,5;3941
Store 05;Customer 1539;91757;Toys;23/04/2008 02:57;9;83,8;3942
Store 06;Customer 1519;97955;Movies;16/03/2007 07:45;9;77,7;3943
Store 13;Customer 323;11163;Health;16/09/2006 08:42;9;17,8;3944
Store 08;Customer 1245;46583;Clothing;10/06/2005 04:14;1;58,6;3945
Store 02;Customer 1485;11207;Health;15/10/2008 15:33;1;73,3;3946
Store 02;Customer 1891;43469;Sports;29/09/2006 10:28;3;55,5;3947
Store 14;Customer 764;40157;Books;03/09/2006 02:21;8;51,9;3948
Store 06;Customer 1999;51338;Health;12/08/2008 09:35;2;90,9;3949
Store 11;Customer 621;70147;Movies;06/04/2005 17:20;1;13,2;3950
Store 09;Customer 970;11146;Home/Garden;15/03/2008 08:02;7;68,9;3951
Store 04;Customer 1627;39513;Books;12/11/2007 17:43;6;10,2;3952
Store 09;Customer 785;90213;Books;23/03/2008 06:07;2;52,8;3953
Store 02;Customer 998;51242;Sports;01/02/2006 06:35;9;15,4;3954
Store 09;Customer 341;56205;Clothing;29/10/2008 04:50;4;71,8;3955
Store 15;Customer 101;98118;Electronics;27/04/2007 01:32;7;90,7;3956
Store 06;Customer 584;59367;Home/Garden;11/05/2006 11:35;7;19,1;3957
Store 04;Customer 849;37159;Books;08/01/2007 16:17;5;49,1;3958
Store 12;Customer 16;64531;Electronics;13/06/2005 05:55;6;70,6;3959
Store 05;Customer 926;90801;Sports;25/03/2008 06:24;3;46,7;3960
Store 10;Customer 977;32769;Toys;19/05/2007 06:21;2;26,5;3961
Store 12;Customer 1970;96551;Toys;31/01/2006 08:40;3;57,5;3962
Store 11;Customer 1148;27187;Home/Garden;13/10/2007 02:36;5;70,2;3963
Store 09;Customer 727;28503;Clothing;24/04/2005 02:56;2;96,6;3964
Store 02;Customer 1553;74209;Toys;14/07/2008 16:58;1;41,9;3965
Store 14;Customer 1624;89504;Movies;14/10/2008 08:27;9;19,4;3966
Store 03;Customer 1557;23617;Electronics;05/10/2005 11:53;2;82,2;3967
Store 04;Customer 962;30210;Electronics;18/09/2006 12:36;6;27,8;3968
Store 04;Customer 1768;26604;Books;28/04/2007 11:15;6;97,6;3969
Store 03;Customer 1586;63355;Health;17/09/2006 18:47;7;42,9;3970
Store 02;Customer 1552;47793;Movies;06/07/2007 15:24;5;26,7;3971
Store 08;Customer 1446;24799;Health;11/09/2007 08:24;4;59;3972
Store 12;Customer 98;85747;Books;18/02/2007 01:05;5;83,8;3973
Store 06;Customer 511;52913;Movies;30/09/2006 12:32;5;70,2;3974
Store 02;Customer 67;37768;Health;26/12/2006 10:37;8;41,3;3975
Store 11;Customer 1677;24985;Toys;20/03/2007 17:38;4;17,3;3976
Store 05;Customer 956;69272;Home/Garden;27/11/2006 17:19;2;45,4;3977
Store 09;Customer 717;20911;Sports;23/02/2008 09:56;9;25,5;3978
Store 12;Customer 1602;21757;Sports;10/07/2007 16:16;8;38,6;3979
Store 03;Customer 826;26406;Toys;24/10/2006 11:03;1;96,1;3980
Store 07;Customer 1919;53625;Toys;13/09/2007 02:59;3;47,8;3981
Store 03;Customer 306;70775;Health;25/06/2008 19:34;6;94,2;3982
Store 04;Customer 532;36446;Sports;28/05/2006 01:27;9;12,3;3983
Store 05;Customer 344;47755;Sports;28/06/2008 15:20;6;97,6;3984
Store 09;Customer 1275;24202;Clothing;27/05/2006 08:46;1;82,4;3985
Store 02;Customer 937;16244;Books;03/04/2006 06:21;1;84;3986
Store 15;Customer 879;52207;Sports;08/01/2006 12:46;2;54,2;3987
Store 02;Customer 141;45886;Home/Garden;01/02/2007 14:45;5;11,3;3988
Store 05;Customer 1122;71073;Electronics;07/02/2006 15:50;5;81,7;3989
Store 01;Customer 1748;36089;Clothing;04/03/2005 13:32;5;90,3;3990
Store 12;Customer 182;80781;Movies;24/06/2006 12:59;4;11,5;3991
Store 05;Customer 429;62903;Health;27/05/2005 01:13;4;91,6;3992
Store 02;Customer 1215;89867;Books;31/01/2006 01:04;9;89,9;3993
Store 06;Customer 623;32598;Books;06/03/2006 14:16;1;82,8;3994
Store 11;Customer 125;19856;Health;28/12/2006 18:47;7;82,4;3995
Store 15;Customer 1643;21667;Electronics;30/06/2007 23:02;3;18,9;3996
Store 08;Customer 467;20683;Health;13/09/2007 02:01;2;72,5;3997
Store 06;Customer 1428;30807;Sports;11/04/2005 21:43;7;49,8;3998
Store 01;Customer 1653;71038;Home/Garden;21/05/2006 10:32;7;42,9;3999
Store 01;Customer 1913;30167;Movies;05/08/2005 12:27;1;67,4;4000
Store 06;Customer 1643;30578;Books;28/04/2008 06:51;3;19,8;4001
Store 10;Customer 203;65451;Toys;20/06/2005 15:33;5;96,3;4002
Store 07;Customer 634;46172;Sports;30/03/2008 23:17;6;41,5;4003
Store 05;Customer 832;64317;Clothing;26/08/2008 01:04;6;60,6;4004
Store 01;Customer 577;55033;Movies;02/01/2007 03:16;7;51,8;4005
Store 07;Customer 969;56446;Clothing;30/06/2007 18:47;4;11,2;4006
Store 02;Customer 183;77663;Electronics;03/03/2006 02:15;1;15,7;4007
Store 06;Customer 843;27485;Electronics;20/02/2008 10:15;2;95;4008
Store 07;Customer 1965;72682;Health;22/08/2005 02:45;3;55,8;4009
Store 01;Customer 1800;85443;Books;20/02/2006 03:12;7;53,9;4010
Store 10;Customer 1586;34480;Electronics;02/07/2005 13:33;2;68;4011
Store 10;Customer 397;93898;Electronics;10/05/2005 20:32;7;63,4;4012
Store 01;Customer 631;93807;Books;13/01/2007 20:04;5;40,2;4013
Store 07;Customer 1159;99344;Toys;31/08/2007 06:43;9;66,9;4014
Store 13;Customer 1273;98782;Health;04/07/2006 15:05;7;40,4;4015
Store 07;Customer 1602;31096;Health;09/10/2008 01:39;4;47,9;4016
Store 08;Customer 1116;76018;Clothing;16/05/2006 19:11;6;92,8;4017
Store 10;Customer 343;54263;Home/Garden;14/05/2007 08:02;6;62,7;4018
Store 14;Customer 119;29484;Health;10/02/2006 18:04;9;43,4;4019
Store 15;Customer 322;28342;Home/Garden;15/09/2006 00:05;5;86,7;4020
Store 05;Customer 1914;20963;Electronics;28/08/2005 01:53;3;86,2;4021
Store 01;Customer 1926;61790;Health;23/06/2005 07:28;5;41,3;4022
Store 13;Customer 20;47739;Sports;07/07/2006 14:00;3;11,2;4023
Store 14;Customer 722;10990;Electronics;01/08/2007 06:51;3;55,7;4024
Store 13;Customer 730;26840;Health;21/07/2007 14:22;4;85,7;4025
Store 01;Customer 1257;84172;Home/Garden;13/04/2007 07:43;2;37,2;4026
Store 05;Customer 1144;62306;Home/Garden;08/09/2008 00:27;1;51,7;4027
Store 03;Customer 21;59845;Books;05/08/2005 01:48;5;98,5;4028
Store 13;Customer 1992;98589;Electronics;15/11/2008 06:52;2;65,2;4029
Store 15;Customer 642;72368;Home/Garden;02/06/2007 15:53;7;96,5;4030
Store 05;Customer 92;82665;Electronics;03/03/2008 04:12;5;30,4;4031
Store 02;Customer 527;84336;Clothing;24/02/2005 08:02;6;40,4;4032
Store 07;Customer 1088;71196;Movies;20/11/2006 15:34;4;76,9;4033
Store 04;Customer 1536;32510;Books;14/07/2008 15:49;5;35,6;4034
Store 02;Customer 973;76341;Books;10/04/2005 08:54;3;93;4035
Store 10;Customer 25;28181;Electronics;01/03/2007 01:53;8;44,9;4036
Store 14;Customer 1720;90328;Home/Garden;25/03/2008 06:43;5;24,8;4037
Store 14;Customer 805;77704;Health;07/09/2005 19:28;2;82,3;4038
Store 07;Customer 1020;88973;Health;18/11/2005 05:13;1;52;4039
Store 11;Customer 1935;45787;Electronics;25/02/2006 14:08;1;97,6;4040
Store 07;Customer 1046;49475;Movies;03/11/2005 02:21;2;58,5;4041
Store 11;Customer 1026;32631;Sports;25/05/2008 09:58;4;15,3;4042
Store 06;Customer 615;98362;Electronics;25/06/2006 02:31;8;89,8;4043
Store 03;Customer 1223;57439;Health;23/03/2005 06:07;6;52,3;4044
Store 08;Customer 349;79439;Movies;10/08/2005 07:51;2;25,1;4045
Store 15;Customer 462;18132;Sports;07/11/2005 20:14;8;99,4;4046
Store 03;Customer 317;23229;Toys;10/05/2007 01:11;2;68,7;4047
Store 12;Customer 44;34435;Health;21/04/2005 13:46;5;59,7;4048
Store 14;Customer 281;94960;Toys;28/04/2006 08:52;6;37;4049
Store 08;Customer 229;58023;Health;18/10/2005 03:02;4;91,1;4050
Store 07;Customer 113;55674;Movies;15/11/2006 21:51;4;28,5;4051
Store 09;Customer 824;41300;Movies;23/08/2005 04:59;6;96,3;4052
Store 10;Customer 917;40672;Clothing;06/01/2006 12:35;8;78,1;4053
Store 07;Customer 1885;56731;Home/Garden;28/06/2007 17:51;5;94;4054
Store 01;Customer 286;50449;Clothing;20/05/2006 07:39;2;94;4055
Store 06;Customer 1168;48071;Books;06/09/2008 17:12;1;86,2;4056
Store 14;Customer 1973;54012;Home/Garden;07/05/2007 17:40;7;16,7;4057
Store 01;Customer 275;85883;Home/Garden;07/09/2006 07:33;1;12,6;4058
Store 05;Customer 755;91421;Health;15/05/2008 10:12;7;22,3;4059
Store 05;Customer 1576;16625;Toys;04/02/2005 21:17;8;77,7;4060
Store 01;Customer 1844;80699;Health;11/03/2005 20:52;3;12;4061
Store 13;Customer 372;42588;Toys;11/11/2008 07:04;3;13,3;4062
Store 14;Customer 1835;79509;Home/Garden;30/01/2007 04:48;9;97,9;4063
Store 05;Customer 1527;71922;Books;04/11/2006 22:15;3;83,6;4064
Store 06;Customer 1291;86383;Books;07/02/2007 15:42;9;81,8;4065
Store 06;Customer 1655;41880;Electronics;26/05/2008 00:36;6;79,9;4066
Store 02;Customer 91;39007;Electronics;31/05/2006 07:03;8;89,9;4067
Store 04;Customer 1588;43037;Sports;12/05/2008 03:27;2;28;4068
Store 03;Customer 1739;68963;Sports;20/08/2006 21:41;8;10,5;4069
Store 08;Customer 71;76660;Home/Garden;14/05/2008 07:04;5;66,2;4070
Store 10;Customer 1176;88149;Home/Garden;11/09/2008 22:07;4;79,7;4071
Store 07;Customer 591;33830;Toys;28/04/2008 20:52;4;79,2;4072
Store 06;Customer 1129;31412;Electronics;29/07/2006 09:03;7;93,5;4073
Store 01;Customer 1374;38927;Movies;28/08/2008 15:18;3;69;4074
Store 09;Customer 100;64895;Movies;20/01/2006 11:07;8;42,9;4075
Store 08;Customer 1853;15832;Home/Garden;23/08/2006 04:02;6;69,3;4076
Store 08;Customer 885;26812;Movies;28/03/2008 19:44;7;67,7;4077
Store 01;Customer 1932;70439;Health;09/09/2005 12:35;6;68,4;4078
Store 06;Customer 805;85727;Health;08/09/2008 16:37;2;45,8;4079
Store 09;Customer 1643;38960;Movies;01/05/2005 10:26;6;82;4080
Store 15;Customer 582;73145;Clothing;11/04/2008 08:32;5;40;4081
Store 07;Customer 1110;82760;Electronics;05/10/2008 17:22;7;72,9;4082
Store 14;Customer 1921;34875;Sports;11/08/2006 01:31;3;94,8;4083
Store 14;Customer 451;93675;Health;24/10/2005 04:46;3;69,7;4084
Store 03;Customer 741;23979;Books;09/03/2008 21:55;5;26,4;4085
Store 09;Customer 1755;13891;Electronics;04/12/2007 07:08;2;52,7;4086
Store 12;Customer 1465;65636;Toys;21/05/2006 01:17;7;74,5;4087
Store 01;Customer 1179;61897;Clothing;28/07/2007 12:03;9;48,5;4088
Store 07;Customer 548;12748;Clothing;23/12/2007 16:48;4;48,7;4089
Store 05;Customer 210;63128;Sports;03/07/2008 09:09;6;36,6;4090
Store 13;Customer 1040;88805;Clothing;26/04/2006 17:29;5;98;4091
Store 01;Customer 73;80428;Clothing;18/04/2005 19:08;3;15,7;4092
Store 14;Customer 1547;74521;Electronics;28/07/2006 09:34;7;65;4093
Store 02;Customer 623;78466;Toys;29/06/2008 15:35;1;27,7;4094
Store 11;Customer 1784;54310;Movies;29/03/2008 00:39;4;82,1;4095
Store 06;Customer 373;52929;Sports;22/03/2008 15:10;8;41,4;4096
Store 05;Customer 623;98686;Electronics;21/06/2007 14:37;6;36,9;4097
Store 03;Customer 4;29709;Sports;29/03/2007 02:43;8;79,3;4098
Store 06;Customer 410;65664;Books;08/09/2007 10:09;5;63,6;4099
Store 13;Customer 1447;37112;Electronics;03/06/2005 01:20;4;11,7;4100
Store 09;Customer 270;46624;Toys;23/08/2006 15:53;2;45,1;4101
Store 13;Customer 131;63333;Toys;21/11/2005 17:16;4;21,1;4102
Store 06;Customer 879;88411;Books;04/07/2006 14:24;5;66,3;4103
Store 04;Customer 991;36323;Health;03/09/2005 18:30;1;57,8;4104
Store 09;Customer 1690;56403;Electronics;01/06/2006 03:48;9;77,8;4105
Store 12;Customer 1392;33998;Books;03/10/2008 20:20;7;40,6;4106
Store 09;Customer 1375;48610;Health;05/03/2006 11:07;5;53,5;4107
Store 06;Customer 594;55625;Toys;13/10/2008 02:54;4;85,9;4108
Store 11;Customer 1201;40540;Sports;04/01/2006 11:23;5;73,7;4109
Store 01;Customer 1477;84604;Toys;18/10/2008 17:40;2;87;4110
Store 04;Customer 820;43112;Electronics;16/03/2006 09:22;9;73,4;4111
Store 10;Customer 1905;21909;Movies;30/06/2008 11:23;1;14,5;4112
Store 13;Customer 327;44736;Movies;01/09/2005 09:26;8;91,4;4113
Store 04;Customer 1439;73422;Clothing;09/07/2007 02:21;3;71,9;4114
Store 12;Customer 1211;72484;Home/Garden;01/05/2008 20:53;8;56,5;4115
Store 01;Customer 166;23679;Sports;13/04/2008 03:17;4;34,4;4116
Store 08;Customer 1296;58378;Movies;16/04/2005 14:37;5;13,3;4117
Store 02;Customer 1654;96298;Movies;02/09/2005 14:04;9;18,5;4118
Store 13;Customer 952;85366;Home/Garden;23/08/2008 20:44;8;56,7;4119
Store 12;Customer 615;47414;Books;18/03/2007 11:50;2;38,1;4120
Store 13;Customer 221;94795;Home/Garden;10/10/2005 05:17;8;82,4;4121
Store 07;Customer 1625;16871;Health;02/03/2006 00:02;3;40,1;4122
Store 10;Customer 1269;17229;Sports;31/03/2005 19:17;1;66,6;4123
Store 09;Customer 1821;35640;Sports;12/01/2006 12:07;6;89,8;4124
Store 15;Customer 545;28428;Sports;23/03/2008 17:20;1;49,2;4125
Store 04;Customer 1799;95939;Sports;20/05/2006 13:22;2;75,3;4126
Store 03;Customer 455;88545;Electronics;28/11/2008 01:00;5;89,8;4127
Store 02;Customer 989;63312;Home/Garden;15/09/2005 19:52;6;64,6;4128
Store 13;Customer 1040;58062;Sports;20/04/2007 10:12;2;25,3;4129
Store 14;Customer 234;14209;Health;17/05/2007 04:08;2;24,2;4130
Store 06;Customer 620;41834;Toys;25/08/2005 14:04;9;68,8;4131
Store 06;Customer 1636;25274;Home/Garden;18/06/2007 04:40;4;20,6;4132
Store 12;Customer 805;69538;Movies;22/06/2007 11:58;7;55,5;4133
Store 13;Customer 1485;92368;Health;28/04/2005 13:46;2;92;4134
Store 14;Customer 148;74403;Toys;21/06/2005 13:09;4;10,8;4135
Store 15;Customer 161;22533;Movies;14/12/2007 15:36;4;32;4136
Store 06;Customer 142;75604;Books;26/06/2007 14:56;3;98,3;4137
Store 01;Customer 766;54058;Books;03/02/2008 00:12;9;92,9;4138
Store 14;Customer 1210;42569;Movies;21/11/2005 17:18;7;85,8;4139
Store 02;Customer 764;62454;Books;19/09/2008 15:01;7;45,5;4140
Store 14;Customer 70;96273;Home/Garden;28/01/2006 16:22;7;38,6;4141
Store 15;Customer 1901;15271;Books;15/11/2006 18:19;2;97,2;4142
Store 13;Customer 735;18781;Sports;07/11/2008 22:16;2;55,8;4143
Store 04;Customer 1412;46020;Movies;05/04/2006 06:31;9;88,2;4144
Store 07;Customer 79;18810;Clothing;27/03/2005 03:00;9;12;4145
Store 13;Customer 180;71404;Toys;04/08/2006 19:37;9;45,5;4146
Store 08;Customer 1875;17032;Toys;10/04/2006 11:22;8;41,4;4147
Store 13;Customer 166;66244;Toys;19/11/2005 05:28;1;84,2;4148
Store 10;Customer 233;40768;Health;01/06/2005 19:16;9;95,9;4149
Store 08;Customer 545;51221;Sports;03/08/2008 13:42;3;58,4;4150
Store 08;Customer 528;94509;Home/Garden;03/10/2007 02:15;1;67,9;4151
Store 05;Customer 1801;14579;Home/Garden;26/01/2007 16:10;5;92,3;4152
Store 03;Customer 434;30718;Books;08/10/2008 10:53;1;14,8;4153
Store 12;Customer 157;49148;Health;03/01/2008 20:22;4;74,4;4154
Store 11;Customer 1636;56842;Home/Garden;02/02/2006 22:56;6;33,1;4155
Store 02;Customer 1253;74155;Sports;25/11/2008 06:15;3;98,9;4156
Store 03;Customer 923;51830;Home/Garden;26/09/2005 18:46;3;54,5;4157
Store 05;Customer 656;73125;Clothing;19/09/2007 11:50;9;21,2;4158
Store 02;Customer 507;44088;Home/Garden;30/06/2008 02:44;9;86;4159
Store 11;Customer 1380;50740;Home/Garden;02/05/2008 10:51;1;63,4;4160
Store 04;Customer 20;93923;Home/Garden;29/04/2006 01:58;1;39,4;4161
Store 14;Customer 1982;75031;Electronics;20/02/2005 14:33;3;96,1;4162
Store 06;Customer 214;77426;Books;17/04/2008 20:45;9;68,5;4163
Store 02;Customer 80;40696;Movies;24/11/2006 17:38;7;33,1;4164
Store 02;Customer 197;34541;Health;26/09/2005 03:21;9;47,7;4165
Store 15;Customer 1369;16824;Home/Garden;02/05/2005 14:24;3;48,6;4166
Store 01;Customer 155;25202;Sports;17/10/2005 21:06;8;85,4;4167
Store 12;Customer 91;99857;Electronics;22/07/2007 02:17;3;30,9;4168
Store 11;Customer 1577;98634;Toys;11/07/2005 02:07;5;68,4;4169
Store 13;Customer 1801;49397;Toys;14/07/2006 07:14;7;51,3;4170
Store 10;Customer 954;91686;Books;15/06/2006 15:47;6;84;4171
Store 05;Customer 781;54515;Home/Garden;09/04/2007 15:33;4;44,3;4172
Store 11;Customer 617;47441;Toys;29/08/2005 22:08;4;49;4173
Store 13;Customer 1561;20332;Home/Garden;01/07/2008 19:22;9;11,3;4174
Store 03;Customer 921;91344;Health;11/08/2007 14:34;2;92,7;4175
Store 09;Customer 1672;75362;Home/Garden;14/07/2008 17:40;7;30,6;4176
Store 01;Customer 418;90378;Movies;20/08/2008 15:19;3;10,5;4177
Store 05;Customer 760;69128;Home/Garden;29/08/2007 10:23;7;43,7;4178
Store 14;Customer 396;46268;Toys;07/05/2006 12:17;7;93,3;4179
Store 13;Customer 1815;21743;Health;26/01/2008 19:39;1;93,9;4180
Store 12;Customer 196;41681;Movies;16/10/2006 17:08;8;67,1;4181
Store 02;Customer 863;49896;Home/Garden;01/09/2005 19:36;3;74,1;4182
Store 02;Customer 644;52861;Clothing;20/01/2006 23:27;3;43,7;4183
Store 14;Customer 132;78739;Toys;07/01/2006 12:13;3;49,7;4184
Store 13;Customer 1448;73705;Movies;03/02/2007 16:55;9;16,8;4185
Store 04;Customer 850;52619;Home/Garden;08/06/2008 20:54;7;14,4;4186
Store 03;Customer 1762;44720;Movies;10/08/2007 10:44;3;36,7;4187
Store 06;Customer 1336;15352;Clothing;06/03/2007 02:58;2;64;4188
Store 04;Customer 220;87708;Books;24/10/2008 02:29;1;81,5;4189
Store 05;Customer 1935;23531;Movies;27/12/2005 13:56;6;92;4190
Store 03;Customer 200;61489;Toys;12/06/2005 07:06;1;69;4191
Store 13;Customer 365;52096;Home/Garden;19/12/2006 10:26;8;37,7;4192
Store 10;Customer 109;84240;Clothing;24/01/2007 18:38;4;61,5;4193
Store 04;Customer 691;19381;Sports;02/06/2005 19:29;6;35,8;4194
Store 08;Customer 748;36828;Sports;04/03/2008 22:05;9;29,9;4195
Store 14;Customer 623;51428;Home/Garden;16/10/2006 08:39;6;31,3;4196
Store 14;Customer 816;93045;Home/Garden;11/09/2008 06:47;2;35;4197
Store 04;Customer 971;64770;Health;25/04/2006 15:32;1;36,8;4198
Store 07;Customer 73;40203;Health;04/02/2007 13:37;4;69,1;4199
Store 06;Customer 1008;51003;Books;17/06/2008 13:00;7;63,6;4200
Store 11;Customer 575;66026;Health;07/03/2006 22:51;2;53,4;4201
Store 12;Customer 1496;42421;Clothing;13/06/2007 08:30;6;36,3;4202
Store 07;Customer 19;37613;Home/Garden;02/12/2005 18:14;5;20,2;4203
Store 12;Customer 1258;89988;Books;09/05/2008 13:28;5;13;4204
Store 02;Customer 1853;85247;Toys;17/10/2007 20:44;8;79,1;4205
Store 04;Customer 779;23232;Home/Garden;27/11/2007 14:53;3;86,5;4206
Store 06;Customer 694;60680;Home/Garden;06/08/2008 18:50;3;42,6;4207
Store 12;Customer 303;65442;Home/Garden;15/08/2007 01:31;9;32,6;4208
Store 12;Customer 1734;70453;Home/Garden;10/06/2005 15:57;6;74,5;4209
Store 02;Customer 1999;16980;Sports;09/05/2007 16:03;3;17,6;4210
Store 06;Customer 1756;32133;Sports;29/12/2005 16:10;1;96,7;4211
Store 09;Customer 1932;36755;Home/Garden;27/01/2008 18:43;1;25,2;4212
Store 08;Customer 1173;20929;Toys;03/07/2007 16:22;6;57,5;4213
Store 02;Customer 950;18262;Electronics;07/01/2006 08:32;1;96;4214
Store 06;Customer 56;85784;Health;06/10/2005 02:17;3;27,6;4215
Store 09;Customer 1948;74476;Books;10/02/2006 19:57;2;51,4;4216
Store 14;Customer 1858;47999;Clothing;23/10/2008 01:59;9;62,3;4217
Store 14;Customer 107;74360;Toys;13/01/2006 20:07;2;52,7;4218
Store 12;Customer 820;88771;Sports;03/12/2007 03:55;2;46,3;4219
Store 07;Customer 1753;17299;Toys;14/06/2008 17:48;9;81,2;4220
Store 15;Customer 1559;31762;Books;26/11/2005 00:35;8;46,4;4221
Store 04;Customer 1846;49450;Health;11/08/2008 18:34;1;35;4222
Store 08;Customer 530;54784;Home/Garden;08/11/2005 07:30;9;66,9;4223
Store 01;Customer 1020;43609;Home/Garden;13/01/2008 18:51;5;70;4224
Store 12;Customer 1199;51081;Clothing;29/07/2006 21:21;4;81,5;4225
Store 07;Customer 621;19773;Toys;18/02/2005 14:21;2;32,8;4226
Store 09;Customer 1074;79627;Clothing;09/09/2007 12:42;1;94,3;4227
Store 11;Customer 84;76292;Books;02/10/2006 08:26;2;33,5;4228
Store 09;Customer 1548;73694;Home/Garden;06/07/2006 10:25;8;21,6;4229
Store 15;Customer 1015;49553;Clothing;24/11/2007 14:52;3;66,5;4230
